judul-jurnal,abstrak-jurnal,kategori
Sistem Pendeteksi Kualitas Daging Dengan Ekualisasi Histogram Dan Thresholding Berbasis Android,Kebutuhan daging sapi yang meningkat sering dimanfaatkan oleh penjual daging sapi untuk melakukan kecurangan Kecurangan yang sering dimanfaatkan biasanya dalam hal kualitas daging sapi Kualitas daging ditentukan oleh beberapa parameter termasuk parameter ukuran tekstur karakteristik warna bau daging dan lain lain Parameter adalah salah satu faktor penting untuk menentukan kualitas daging Umumnya dalam menentukan kualitas daging dilakukan dengan menggunakan indra penglihatan Sehingga cara manual masih bersifat subjektif dalam menilai kualitas daging Penelitian ini bertujuan untuk merancang aplikasi sistem pendeteksi kualitas daging dengan sampel citra daging data uji Sistem pendeteksi kualitas daging dengan ekualisasi histogram dan thresholding berbasis android ini dibangun dengan menggunakan bahasa pemrograman berbasis Android yang terintegrasi dengan SDK Android Eclipse dan library OpenCV Metode yang digunakan menggunakan metode prapengolahan ekualisasi histogram dan segmentasi thresholding pengolahan citra Deteksi kualitas daging dilakukan dengan mencari nilai statistik ekstraksi ciri citra berdasarkan data citra daging dari penelitian Hasil penelitian ini adalah dapat menentukan nilai statistik mean dan standar deviasi dari hasil citra olahan ekualisasi histogram dan thresholding disertai analisis kualitas citra daging sapi Pengujian black box dari aplikasi sistem pendeteksi kualitas daging ini menunjukkan bahwa semua fungsi yang terdapat pada aplikasi ini telah berhasil berjalan sesuai fungsinya Penelitian ini harapannya bisa digunakan untuk membantu penelitian tahap selanjutnya,0
RANCANG BANGUN ALAT PENGERING TEMBAKAU OTOMATIS MENGGUNAKAN METODE PENGOLAHAN CITRA THRESHOLD GRAYSCALE,Kabupaten Jember terkenal sebagai kota tembakau yang merupakan salah satu daerah produsen dan penghasil tembakau terbesar dengan produk yang berkualitas Sebelum diolah daun tembakau terlebih dahulu dikeringkan Petani tembakau mengeringkan daun tembakau masih menggunakan cara tradisional yaitu memanfaatkan panas matahari Kendala terberat bagi petani yaitu ketika musim hujan tiba Petani tidak dapat mengeringkan daun tembakau Sehingga diperlukan alat pengering untuk daun tembakau Alat pengering yang ada selama ini masih manual yaitu membutuhkan peran manusia untuk mendeteksi kering tidaknya daun tembakau Pada dasarnya petani tembakau menilai kekeringan daun tembakau dari warna tembakau yang mulanya hijau atau kuning menjadi coklat Oleh karena itu dengan memanfaatkan metode pengolahan citra threshold grayscale menggunakan sensor kamera peneliti membuat rancang bangun alat pengering tembakau otomatis Setelah melakukan pengujian alat pengering daun tembakau otomatis menggunakan metode pengolahan citra threshold grayscale memilki error persen keberhasilan sebesar,0
MAGNIFIKASI PERBAIKAN CITRA DIJITAL MULTI RESOLUSI DENGAN METODE GABUNGAN TAPIS LOLOS BAWAH DAN INTERPOLASI BILINEAR,Dalam teknik pengolahan citra digital digital image procesing proses magnifikasi merupakan suatu proses yang bertujuan untuk memperbesar ukuran citra Magnifikasi citra sangat erat kaitannya dengan ukuran penyimpanan yang tinggi dan dalam media jamak merupakan subyek yang valueable dalam pengolahan citra Magnifikasi juga merupakan proses pembesaran sesuatu hanya dalam penampilan tidak dalam ukuran fisik Beberapa penelitian sebelumnya menggunakan teknik untuk memperbesar seluruh obyek dalam citra digital tetapi diperlukan perbesaran pada obyek tertentu Penelitian ini bertujuan mengimplementasikan algoritma untuk memagnifikasi citra digital pada citra dunia nyata yang tidak memerlukan sejumlah besar masukan dari pengguna Sebuah citra dunia nyata yang realistis akan menjadi citra yang bebas dari artefak seperti kabur blurring berbayang shadowing dan jaggies Citra harus mencakup kontur halus dan juga transisi tepi yang cepat Proses magnifikasi citra dilakukan dengan dua tahap yaitu proses pertama adalah proses pencuplikan citra digital proses pencuplikan ini dilakukan secara manual yang kemudian dilakukan proses filterisasi dan diperbesar dengan metode interpolasi secara bilinear Keluarannya berupa nilai ratarata keluaran dari kedua proses tersebut Hasil penelitian menunjukkan proses perbesaran citra diatas dua kali dengan metode gabungan menghasilkan nilai Mean Sequare Error MSE lebih kecil dan nilai PSNR lebih besar dibandingkan dengan metode nongabungan,0
IMPLEMENTASI PENGOLAHAN CITRA DAN KLASIFIKASI K-NEAREST NEIGHBOUR UNTUK MEMBANGUN APLIKASI PEMBEDA DAGING SAPI DAN BABI BERBASIS WEB,Salah satu cara untuk mengenali daging sapi dan babi di bidang informatika adalah menggunakan pengolahan citra Pada penelitian ini akan dibuat suatu sistem pengolahan citra untuk membedakan daging sapi dan babi menggunakan metode HSV GLCM dan klasifikasi KNearest Neighbour KNN Tahapan analisa yang dilakukan adalah Data acquisition dengan menggunakan kamera handphone dilakukan pemotretan terhadap data daging sapi dan babi sehingga diperoleh citra digital daging sapi dan babi dalam format jpg Gambar citra diambil dari daging babi segar daging sapi segar daging sapi yang telah membusuk dan daging campuran oplosan Preprocessing dilakukan peningkatan kualitas citra yaitu dengan melakukan pencerahan citra dan peregangan kontras Ekstraksi fitur menggunakan histogram model warna HSV untuk fitur warna dan metode orde dua untuk ekstraksi fitur tekstur Klasifikasi citra daging sapi dan babi menggunakan KNN dengan dua tahapan yaitu tahap training dan testing Pengujian terdiri dari pengujian yaitu pengujian tanpa background dengan akurasi keberhasilan pengujan dengan background sebesar pengujian campuran sebesar dan pengujian berjarak sebesar Pengujian dengan akurasi pengujian tertinggi terdapat pada pengujian tanpa background dan pengujian campuran sebesar Pada pengujian campuran dinyatakan berhasil apabila hasil klasifikasinya adalah daging campuran oplosan dan daging babi segar Sedangkan nilai  yang paling baik pada semua pengujian adalah  dengan total akurasi keberhasilan Hasil klasifikasi dipengaruhi oleh nilai ciri jarak terdekat nilai  dan yang paling mempengaruhi adalah background,0
Aplikasi Pendeteksi Kualitas Daging Menggunakan Segmentasi Region of Interest Berbasis Mobile,Peningkatan kebutuhan daging sapi di Indonesia saat ini dimanfaatkan pedagangpedagang curang untuk mengambil banyak keuntungan Penjualan daging sapi berkualitas buruk menimbulkan kecemasan bagi masyarakat karena kandungan yang sangat berbahaya Kualitas daging sapi yang baik dapat ditentukan dari warna bau tekstur dan kenampakan Masyarakat pada umumnya menggunakan penglihatan kasat mata untuk menentukan kualitas daging sapi Namun cara tersebut masih kurang efektif karena mata memiliki kelemahan untuk melihat suatu objek secara detail Penelitian ini bertujuan merancang dan membuat aplikasi untuk mendeteksi kualitas daging sapi dengan menggunakan proses pengolahan citra Aplikasi dibuat menggunakan sistem operasi Android yang terintegrasi dengan SDK Android library OpenCV dan Eclipse Proses deteksi dilakukan dengan cara pengambilan gambar daging sapi dan diolah dengan beberapa tahap pengolahan citra digital Tahap pengolahan terdiri dari pra pengolahan citra aras keabuan segmentasi Region of Interest ekualisasi histogram dan analisis nilai statistik ekstraksi ciri Penentukan kualitas daging sapi yang lebih efektif dapat dilakukan dengan melihat hasil analisis pengolahan citra Penelitian ini menunjukkan hasil analisis akurasi ketepatan baca aplikasi adalah,0
Segmentasi Citra Sapi Berbasis Deteksi Tepi Menggunakan Algoritma Canny Edge Detection,Penentuan harga sapi umumnya disepakati melalui tawar menawar bukan didasarkan pada bobot sapi yang dijual Kebanyakan menggunakan perhitungan secara kasar maupun secara kirakira Terdapat rumus untuk menghitung bobot sapi rumus yang ada memerlukan informasi terkait lingkar dada dan panjang badan Untuk mendapatkan nilai lingkar dada dan panjang badan perlu dilakukan pengukuran secara manual namun di lapangan hal tersebut tidak mudah dilakukan karena sapi sulit dikondisikan Oleh karena itu diperlukan alat yang dapat mengukur secara mudah Tulisan ini merupakan tahap awal dari penelitian untuk menentukan bobot sapi dari hasil akuisisi citra sapi Oleh sebab itu pada tahap awal ini difokuskan pada segmentasi serta pengolahan citra sapi untuk menentukan deteksi tepi terbaik yang nantinya digunakan pada penelitian selanjutnya Citra sapi hasil akuisisi diproses menggunakan lima buah skenario deteksi tepi Hasil evaluasi menujukkan bahwa Skenario Median Blur dan Canny memiliki hasil yang terbaik dengan nilai MSE sebesar dan PSNR sebesar dB,0
Purwarupa Pembersih Pipa Otomatis (Automatic Tube Remover) pada Heat Exchanger Menggunakan Teknik Pengolahan Citra,Dalam dunia industri khususnya industri pengolahan minyak sangat dibutuhkan heat exchangeruntuk mengatur suhu dan menghasilkan produk minyak seperti petroleum kerosene dan solar Dalam operasinya heat exchangerini memerlukan pemeliharaan dan perbaikan terutama pada saat unit stop minor shut downmaupun perbaikan yang bersifat rutin Pemeliharaan yang dilakukan yaitu pemeliharaan dengan pelepasan dan pergantian tube pada tubesheetatau biasa disebut dengan retube bundledimana masih terdapat sisa pipa pada tutup exchanger yang harus dibersihkan yang sebelumnya terpotong pada saat pemeliharaan Pembuangan sisa pipa biasanya masih bersifat manual sehingga memakan waktu Naskah ini memaparkan perancangan alat untuk membuang sisa pipa dengan memanfaatkan metode pengolahan citra untuk mendeteksi tepi lingkaran dan posisi sisa pipa sehingga proses pemeliharaan dapat lebih efisien Berdasarkan pengujian didapatkan jarijari lingkaran yang dapat ditangkap yaitu pada hingga pixel Waktu terlama penentuan posisi yaitu menit dan secara keseluruhan proses pembuangan sisa pipa ini mencapai,0
KLASIFIKASI JENIS BUNGA KAMBOJA JEPANG (ADENIUM SP.) BERDASARKAN CITRA MAHKOTA MENGGUNAKAN EKSTRAKSI FITUR WARNA DAN DETEKSI TEPI,Warna dan bentuk dari mahkota bunga antara bunga yang satu dengan bunga yang lain memiliki perbedaan seperti pada bunga kamboja jepang Adenium sp Bunga Adenium sp dibagi menjadi jenis yaitu adenium spesies dan adenium hibrida Semakin banyak persilangan antara jenis adenium satu dengan adenium yang lainnya maka semakin banyak pula tercipta jenis adenium hibrida baru Penelitian ini bertujuan untuk membuat suatu aplikasi klasifikasi jenis bunga Adenium sp yang memanfaatkan pengolahan citra menggunakan fitur gabungan dari nilai pixel histogram hue dan deteksi tepi sobel Hasil dari penelitian memberikan persentase keberhasilan aplikasi dalam mengklasifikasikan jenis bunga Adenium sp sebesar yang mana klasifikasi berdasarkan nilai kemiripan histogram hue tertinggi sebagai acuan adalah sebesar klasifikasi berdasarkan fitur gabungan dengan nilai kemiripan citra hasil deteksi tepi sobel tertinggi sebagai acuan adalah sebesar dan klasifikasi berdasarkan fitur gabungan dengan nilai kemiripan histogram hue tertinggi sama dengan nilai kemiripan citra hasil deteksi tepi sobel tertinggi sebesar Berdasarkan hasil tersebut maka dapat disimpulkan bahwa klasifikasi menggunakan fitur gabungan dengan metode sobel dan histogram hue dapat digunakan untuk klasifikasi jenis bunga kamboja jepang Adenium sp,0
Verifikasi Tanda Tangan Asli Atau Palsu Berdasarkan Sifat Keacakan (Entropi),Tanda tangan merupakan penanda atau identitas yang ada pada suatu dokumen Tanda tangan mempunyai peranan penting dalam memverifikasi dan melegalisasi dokumen Tujuan dari penelitian ini menerapkan teknik pengolahan citra pada tanda tangan dan mengidentifikasi pola citra tanda tangan berdasarkan nilai entropi dan waktu perhitungan nilai entropi Tahapan penelitian meliputi pengambilan data responden berupa tanda tangan citra analog berikutnya akusisi citra tanda tangan digital dengan cara memindai tanda tangan tersebut tahap selanjutnya mengkonversi citra tangan tangan digital dari true color menjadi binary Tahap akhir melakukan perhitungan nilai entropi dan mencatat waktu perhitungan nilai entropi dengan menggunakan software matlab dan dilihat sebaran nilai entropi dari masing masing citra tanda tangan Sebaran nilai entropi pada tanda tangan asli mempunyai error dari total responden responden Nilai error ini merupakan nilai entropi yang keluar dari kelompoknya Waktu perhitungan nilai entropi pada tanda tangan palsu jika coretan atau piksel pada citra lebih besar dari citra tanda tangan asli maka waktu perhitungan nilai entropinya lebih lama dibandingkan dengan citra tanda tangan asli,0
PENGENALAN PLAT NOMOR POLISI KENDARAAN BERMOTOR,Penelitian ini bertujuan membuat sistem yang dapat mengenali karakter pada plat nomor polisi kendaraan yang terdapat pada citra digital Sampel yang digunakan sebanyak citra uji terdiri atas citra kendaraan pribadi dengan warna dasar plat hitam tulisan putih citra kendaraan dinas pemerintah dengan warna dasar plat merah tulisan putih dan citra angkutan umum dengan wara dasar plat kuning tulisan hitam Adapun Penelitian ini dilakukan melalui beberapa tahap yaitu Pengolahan Citra untuk mempersiapkan citra dan mengambil fitur fitur penting yang akan digunakan pada tahap tahap selanjutnya Penentuan Region of Interest ROI yaitu penentuan posisi plat nomor dalam citra Segmentasi Karakter yaitu membagi citra plat nomor menjadi citra yang memuat satu karakter dan pengenalan karakter yaitu mencocokkan karakter yang dicari dengan karakter referensi untuk dikenali Hasil penelitian menunjukkan bahwa sistem dapat mengenali karakter pada plat nomor polisi kendaraan bermotor untuk ketiga jenis plat nomor dengan persentase ratarata sebesar,0
APLIKASI DETEKSI KEMATANGAN BUAH SEMANGKA BERBASIS NILAI RGB MENGGUNAKAN METODE THRESHOLDING,Aplikasi pengolahan citra mempermudah penggunanya dalam pengenalan pola yang berperan dalam memisahkan objek dari latar belakang secara otomatis Selanjutnya objek akan diproses oleh pengklasifikasi objek Selain itu pengolahan citra berperan untuk mengenali bentukbentuk khusus yang dilihat oleh mesin sehingga mempermudah dalam mengenali suatu objek Perangkat lunak untuk mengolah citra digital juga sangat populer dalam perkembangannya digunakan oleh pengguna untuk mendeteksi mengolah foto atau untuk berbagai keperluan lain sebagai contoh Adobe Photoshop dan GIMP GNU Image Manipulation Program yang menyajikan berbagai fitur dalam memanipulasi citra digital Semangka atau tembikai Citrullus lanatus suku ketimunketimunan atau Cucurbitaceae adalah tanaman merambat yang berasal dari daerah setengah gurun di Afrika bagian selatan Tanaman ini masih sekerabat dengan labulabuan Cucurbitaceae melon Cucumis melo dan ketimun Cucumis sativus Buah semangka memiliki kulit yang keras berwarna hijau pekat atau hijau muda dengan lariklarik hijau tua Tergantung kualitas dan varianya daging buahnya yang berair berwarna merah atau kuning Pengertian dasar thresolding menyatakan histogram sebelah kiri mewakili citra fxy yang tersusun atas objek terang di atas background gelap Pikselpiksel objek dan background dikelompokkan menjadi dua mode yang dominan Cara untuk mengestrak objek dari background adalah dengan memilih thereshold  yang memisahkan dua mode tersebut,0
Prediksi Zona Tangkapan Ikan Menggunakan Citra Klorofl-a dan Citra Suhu Permukaan Laut Satelit Aqua MODIS di Perairan Pulo Aceh,Fishing ground atau zona penangkapan ikan adalah suatu kawasan perairan yang menjadi sasaran penangkapan Prediksi zona tangkapan ikan dapat dilakukan dengan cara mendeteksi sebaran klorofla dan sebaran suhu permukaan laut dari citra Aqua MODIS Penelitian ini bertujuan memprediksi zona tangkapan ikan di Perairan Pulo Aceh berdasarkan sebaran klorofla dan suhu permukaan laut dengan memanfaatkan data citra satelit Aqua Modis level Tahapantahapan yang dilakukan pengumpulan citra pemotongan citra sesuai dengan daerah yang diinginkan pemberian landsmark untuk menampilkan citra yang lebih informatif ekstrak informasi klorofla dan sebaran suhu permukaan laut dan interpolasi dengan menggunakan metode Kriging Sebaran klorofla yang tinggi terlihat pada bulan Juni dan Agustus penyebarannya bergerak dari Utara Pulo Aceh menuju Selatan Sebaran suhu permukaan laut yang sesuai untuk penangkapan ikan terdeteksi pada bulan Agustus di sekitar Ujong Pulo Breuh Utara dan di sekitar Pulau Keureusik Zona potensi penangkapan ikan di perairan Pulo Aceh hanya terdeteksi pada bulan Agustus di sebelah Timur Pulau Keureusik sampai dengan Ujong Keumuroh Perairan Pulo Aceh cocok dijadikan sebagai daerah tujuan untuk penangkapan ikan pada bulan Agustus,0
