judul-jurnal,abstrak-jurnal,kategori
Perancangan VLAN Pada Jaringan Komputer di Rumah Sakit Bethesda Yogyakarta,"Rumah Sakit Bethesda Yogyakarta adalah rumah sakit pertama yang ada di Yogyakarta. Padatnya pasien yang berobat di Rumah Sakit Bethesda menunjukan bahwa kinerja pelayanan rumah sakit bergerak terus selama 24 jam 7 hari. Salah satu bentuk pelayanan rumah sakit yang penting adalah jaringan komputernya. Sebagai pelayanan masyarakat, rumah sakit memerlukan jaringan komputer yang bekerja secara Ã¢ï¿½ï¿½non-stopÃ¢ï¿½ï¿½ selain itu kebutuhan manajemen jaringan yang baik sangat diperlukan bagi administrator jaringan. Tujuan penelitian ini adalah melakukan identifikasi masalah pada jaringan existing di Rumah Sakit Bethesda, dan memberikan usulan rancangan jaringan baru yang lebih baik dengan menggunakan teknologi Virtual LAN (VLAN). Dengan harapan bahwa jaringan tersebut dapat meningkatkan keamanan dan proses manajemen jaringan rumah sakit yang lebih baik dalam mendukung pelayanannya. Hasil yang didapat adalah membuat jaringan berbasis VLAN pada jaringan Rumah Sakit Bethesda dengan jaringan yang lebih aman dan mudah dalam proses manajemennya. Rancangan dari penelitian ini adalah menggunakan teknologi VLAN dan Router on a Stick dapat memberikan segmen-segmen jaringan yang memberikan manfaat dalam pembagian broadcast domain, dan memberikan kemudahan dalam manajemen dan pengembangan infrastruktur jaringan komputer Rumah Sakit Bethesda ke depannya.",jaringan
Sistem Manajemen Virtual Local Area Network (VLAN) Pada Cisco Catalyst 3750 Berbasis Web,"VLAN merupakan salah satu teknologi komputer yang saat ini sangat dibutuhkan. Hal ini dikarenakan VLAN dapat membagi satu jaringan pada perangkat switch menjadi bagian-bagian kecil jaringan lain. Cisco Catalyst 3750 merupakan perangkat switch yang sudah menyediakan teknologi VLAN. Permasalahan yang ditemukan pada Cisco Catalyst 3750 adalah sistem manajemen VLAN yang masih berbasis command line dan tidak dapat diakses dari jarak jauh. Untuk itu dibuat VLAN berbasis GUI dan dapat diakses dari jarak jauh. VLAN yang dibuat berbasis Web dengan tujuan untuk memberikan kebebasan pemakaian device dan tidak harus terfokus pada satu jenis device saja. VLAN berbasis Web ini dibuat dengan memanfaatkan API Cisco sebagai penghubung antara bahasa pemrograman pada VLAN berbasis Web dengan bahasa pada perangkat lunak Cisco Catalyst 3750. Pemanfaatan Telnet berperan penting dalam pembuatan VLAN berbasis Web ini, dimana Telnet memberikan akses lebih luas pada Cisco Catalyst 3750 untuk diakses di luar aplikasi terminal emulator. Dengan pemanfaatan Telnet administrator cukup mengujungi IP yang telah dibuat untuk mengakses Cisco Catalyst 3750. Akses jarak jauh pada VLAN berbasis Web ini menggunakan port fowarding. Serveo.net adalah salah satu penyedia layanan port fowarding. Dengan memanfaatkan Serveo.net, VLAN berbasis Web yang masih dalam server local dapat diakses dari jarak jauh meski tanpa IP publik. Hasil pengujian pada penelitian ini menunjukkan bahwa VLAN berbasis Web terbukti dapat melakukan konfigurasi VLAN sehingga dapat digunakan untuk mengatur hubungan antar komputer sesuai dengan kebutuhan pada jaringan yang digunakan.",jaringan
IMPLEMENTASI JARINGAN WIRELESS OUTDOOR MENGGUNAKAN NANOBRIDGE,"Merancang sebuah jaringan komputer dengan teknologi nirkabel berbasis Wireless Outdoor, Metode yang digunakan dalam penulisan ini meliputi dua bagian pokok yaitu metode analisis dan metode perancangan. Metode analisis digunakan untuk menganalisa sistem yang berjalan dan metode perancangan digunakan untuk membuat topologi jaringan usulan berbasis Wireless Outdoor yang bertujuan untuk metropolitan file sharing, metropolitan disaster recovery and backup files network, metropolitan network chating, dan metropolitan accunting database program. Menggunakan Implementasi Wireless Outdoor NanoBridge dengan frekuensi 5Ghz, memungkinkan koneksi stabil serta tidak mudah terinterfensi oleh jaringan luar. Hasil yang dicapai adalah sebuah jaringan metropolitan area network yang mempunyai mobilitas tinggi dan mampu menghemat bandwidth yang sering digunakan untuk transper file antar group usaha.",jaringan
IMPLEMENTASI SWITCH CORE UBIQUITI UNIFI PADA JARINGAN KOMPUTER DIVISI I PT. WASKITA KARYA (PERSERO)Tbk.,"Pada Jaringan Komputer DIVISI I PT. Waskita Karya (Persero)Tbk. Jaringan komputer merupakan sebuah sistem yang terdiri atas beberapa komputer yang didesain untuk dapat berbagi sumber daya, berkomunikasi, dan dapat mengakses informasi. Tujuan jaringan komputer sendiri agar dapat mencapai tujuannya, setiap bagian dari jaringan komputer dapat meminta dan memberikan layanan (service). Sedangkan Core Switch yaitu cara menyusun perangkat switch menjadi beberapa tingkatan dikarenakan user yang terkoneksi ke dalam jaringan memiliki jumlah yang banyak, sehingga perlu melakukan trunking (menyambungkan switch satu dengan switch lain) antar switch secara bertingkat. Pada Kantor DIVISI I PT. Waskita Karya (Persero)Tbk, jaringan komputer yang ada sudah cukup efektif sesuai dengan fungsinya, namun terdapat permasalahan yang disebabkan kurangnya tolls yang dimiliki oleh router lama terutama pada bagian pelaporan dan monitoring jaringan komputer sehingga membuat administrator kesulitan dalam melakukan monitoring serta dalam pembuatan laporan jaringan komputer. Unifi Contoller memiliki tolls yang dibutuhkan oleh jaringan komputer tersebut, untuk itu penulis mencoba membuat Skripsi mengenai Implementasi Switch Core Ubiquiti Unifi Pada Jaringan Komputer DIVISI I PT. Waskita Karya (Persero)Tbk.",jaringan
ANALISA JARINGAN KOMPUTER LOCAL AREA NETWORK (LAN) PADA KANTOR INDONESIA UNTUK KEMANUSIAAN JAKARTA,"Tugas Akhir ini membahas tentang analisa jaringan LAN pada kantor indones untuk kemanusiaan jakarta , yang menggunakan perangkat jaringan lan berupa perangkat keras maupun perangkat lunak. Jaringan komputer menjadi satu hal yang sangat penting dalam berbagai bidang, diantaranya : Instansi, lembaga,perusahaan sekolah, kampus. Berkenaan dengan pentinya kebutuhan akan jaringan komputer itu sendiri, maka di buatlah analisa jaringan LAN ini. Jaringan komputer ini sangatlah membantu dalam meningkakan beberapa kerja system jaringan dalam suatu instansi atau lembaga. Dari Analisa jaringan ini didapatkan kesimpulan bahwa pemanfaatan jaringan komputer ini sangatlah penting dalam suatu lembaga. Guna untuk meningkatkan kinerja pegawai dengan menggunakan sistem komputerisasi.",jaringan
ANALISIS DAN IMPLEMENTASI NETWORK SECURITY SYSTEM MENGGUNAKAN TEKNIK HOST-BASED INTRUSION DETECTION SYSTEM (HIDS) BERBASIS CLOUD COMPUTING,"Cloud Computing merepresentasikan teknologi untuk menggunakan infrastruktur komputasi dengan cara yang lebih efisien, Di sisi lain, arsitektur yang rumit dan terdistribusi semacam itu menjadi target yang menarik bagi para penyusup Cyberattacks. Penelitian ini melakukan analisis dan membangun sistem keamanan jaringan infrastruktur Cloud computing pada studi kasus di sektor pendidikan. Infrastruktur dibangun berdasarkan kebutuhan pengguna yang diperoleh melalui metode wawancara. Metodologi penelitian yang digunakan yaitu metodologi NDLC yang terdiri dari 6 tahap namun dalam penelitian ini hanya memakai 5 tahapan dari metodologi NDLC. Hasil pengujian menunjukkan bahwa sistem keamanan jaringan yang dibangun sudah berhasil dan sistem Cloud yang bangun memenuhi user requirement. hasil uji terhadap kinerja sistem menunjukan bahwa pada parameter keakurasian pendeteksian bahwa sistem OSSEC dapat mendeteksi secara akurat dari serangan yang dilakukan penguji, pada parameter kecepatan pendeteksian bahwa sistem OSSEC lumayan cepat dalam mendeteksi adanya ancaman yang masuk, sedangkan pada parameter penggunaan sumber daya bahwa sistem OSSEC mengambil sedikit sekali penggunaan CPU dan RAM sehingga tidak memberatkan server, hasil observasi juga menunjukan bahwa sistem OSSEC yang dibangun berjalan dengan baik, berdasarkan dari observasi yang dilakukan oleh penulis hasil yang didapat terdapat sebanyak 620 peringatan pengintaian, 38849 peringatan authentication control, 569 peringatan attack/misue, 9018 peringatan Access Control, 0 peringatan Network Control, 230 peringatan System Monitor, dan 0 peringatan Policy Violation",jaringan
Network Penetration dan Security Audit Menggunakan Nmap,"Upaya serangan dari luar pada ekosistem data utama menjadi masalah dalam keamanan jaringan  yang terus timbul  bagi perusahaan maupun instansi terkait yang telah menyajikan akses datanya secara digital, sejalan mengiringi perkembangan teknologi informasi yang cepat dan terbarukan. Administrator dapat menggunakan Nmap untuk menguji tingkat keamanan wilayah dengan cara Network Penetration dan Security audit pada sistem jaringannya. Nmap merupakan utilitas yang mampu mendukung sistem keamanan jaringan yang lebih baik dengan berhasil mengisi jajaran 125 Top alat keamanan jaringan teratas bersanding dengan Wireshark, Metasploit, Nessus dan Nikto berdasarkan SecTools.org. Fleksibel dalam penggunaan di imbangi dengan fitur layanan populer seperti: port scanning, identifikasi host, dan Nmap Scipting Engine (NSE). Penetrasi dilakukan dengan 2 metode pentes yaitu Black Box Testing dan White Box Testing, keduanya dipadukan dengan Teknik Port Scanning Nmap, hasilnya dapat mengetahui kondisi jaringan SMA ALFA CENTAURI seperti IP Default gatway, host aktif, seri perangkat, dan port terbuka yang dapat menjadi ancaman.",jaringan
ANALISISFIREWALL DEMILITARIZED ZONE DAN SWITCH PORT SECURITYPADA JARINGAN UNIVERSITAS PUTRA INDONESIA YPTK,"Perkembangan teknologi informasi semakin pesat, hal ini dapat membantu semua aspek pekerjaan manusiadalam mengolah dan mendapatkan suatu informasi. Pada sisi positif memudahakan pekerjaan manusia, tetapi pada sisi lain dari aspek keamanansangat mengancam privasi manusia dalam mengolah dan mendapatkan suatu informasi. Teknik-teknik sistem keamanan jaringan dan pencegahan terhadap serangan pada sistem informasiperludikembangkan sehingga integrity, availability dan confidentiality. Salah satunya adalah dengan cara membangun sistem keamanan jaringan dan sistem pencegahan serangan. Pada penelitian inimelakukan analisasistem keamanan jaringan komputer menggunakan firewall Demiliteralized Zone (DMZ) dengan menggunakan IPtables yang merupakan standar dari system Linux dan Switch Port Security (SPS). Pemanfaatan dengan memadukan kedua teknologi ini untuk mencapai tingkat keamanan yang maksimum dan mampu mem-block usaha penyerangan intruder dengan berbagai serangan yang terindentifikasi",jaringan
ANALISIS KEAMANAN JARINGAN LOCAL AREA NETWORK (LAN) MENGGUNAKAN METODE HONEYPOT," Pada saat ini perkembangan dalam bidang teknologi dan informasi semakin pesat, hal ini terbukti dengan semakin banyaknya masyarakat yang menggunakan layanan internet. Seiring dengan perkembangan internet yang sedemikian pesat, menjadikan keamanan suatu data atau informasi pada server yang terhubung dengan publik menjadi sangat penting. Banyak perusahaan yang memiliki jaringan komputer dimana jaringan tersebut berfungsi untuk menghubungkan komputer-komputer yang ada didalam ruangan kantor. Adanya jaringan komputer tidak hanya mempermudah kinerja karyawan namun dapat juga memunculkan permasalahan terutama dalam hal keamanan jaringan komputer itu sendiri. Ancaman keamanan jaringan komputer yang dapat merugikan salah satunya terletak pada jaringan Local Area Network (LAN), ancaman tersebut diantaranya keamanan fisik, keamanan firewall, web proxy, email security, dan virus. Metode penelitian yang digunakan dalam penelitian ini adalah penelitian tindakan atau action research. Hasil dari penelitian ini adalah penggunaan sistem keamanan jaringan dengan metode honeypot tenyata mampu membantu protokol Web Proxy mikrotik dan Firewall dalam memberikan perlindungan keamanan dari serangan attacker. Kata kunci: Keamanan jaringan, firewall, Local Area Network (LAN), Honeypot",jaringan
Security Management Control Pada Jaringan Komputer,"Internet merupakan kumpulan dari berbagai jaringan komputer, yang saling terkoneksi satu sama lain dan dapat saling berkomunikasi. Penggunaan internet yang mencakup di segala bidang, membuat internet menjadi kebutuhan pokok dalam berkomunikasi. Pemakaian internet secara global harus memperhatikan dari segi manajemen jaringan. NMS (Network Management System) merupakan sebuah sistem yang memanajemen/mengelola, memonitoring jaringan antara client dan server. Konsep dari NMS ini terdiri dari 5 area yaitu Fault management, Configuration management, Accounting management, Performance management, dan Security management atau dikenal dengan istilah FCAPS. Manajemen Kinerja adalah kegiatan yang dilakukan untuk menilai indikator kinerja operasi jaringan secara berkelanjutan. Dengan Manajemen Kinerja diharapkan tingkat layanan dapat dipertahankan (mengoptimalkan QoS (Kualitas Layanan)), kondisi jaringan dapat diidentifikasi, kemungkinan interferensi dapat diprediksi dan dapat membuat laporan lengkap tentang kegiatan pengambilan keputusan dan perencanaan. Pada makalah ini kita focus pada Security management dari FCAPS . Securiy management mengatur akses ke sumber daya jaringan sehingga informasi tidak dapat diperoleh tanpa izin . Hal tersebut dilakukan dengan cara (1). Membatasi akses ke sumber daya jaringan , (2). Memberi pemberitahuan akan adanya usaha pelanggaran dan pelanggaean keamanan .",jaringan
"PENGUKURAN TINGKAT KEAMANAN SISTEM INFORMASI MENGGUNAKAN INDEKS KAMI VERSI 3.1, DAN MENGUKUR TINGKAT KERENTANAN SERVER MENGGUNAKAN NETWORK SECURITY ASSESSMENT STUDI KASUS KOMINFO KABUPATEN GIANYAR","Keamanan sistem informasi merupakan hal yang sangat diperlukan bagi seluruh organisasi, instansi ataupun perusahaan guna mencegah adanya kebocoran data maupun kerusakan sistem informasi. Penelitian ini dilakukan di Kominfo Gianyar dengan Indeks Kami 3.1 yang bertujuan untuk mengukur tingkat kematangan dan kelengkapan pada informasi berdasarkan ISO/IEC 27001. Metode pengumpulan data dengan cara studi literatur, interview dan menyebarkan kuesioner indeks KAMI. Hasil skor yang didapatkan dari evaluasi kebutuhan sistem elektronik adalah 24, sedangkan tingkat kelengkapan informasi mendapatkan 213. Dari hasil tersebut dapat disimpulkan bahwa tingkat keamanan informasi masih sangat rendah. Penelitian juga dilakukan pada beberapa jaringan sistem dari dinas-dinas yang memiliki akses publik dan dibawah penanganan Diskominfo, terdapat kelamahan-kelemahan yang dikategorikan critical oleh pengujian menggunakan Nessus. Kata Kunci: Keamanan Informasi, Indeks Kami 3.1, ISO/IEC 27001, Nessus",jaringan
"ANALISIS, PERANCANGAN, DAN IMPLEMENTASI SECURITY LAYER 2 UNTUK AGUNG SEDAYU GROUP PADA RUKAN GREEN MANSION","Tujuan dari penelitian ini adalah terciptanya jaringan komputer baru yang memiliki keamanan layer dua untuk menangkal serangan internal di layer dua. Tekniknya adalah dengan melakukan implementasi best practice security layer dua yaitu DHCP Snooping, DAI, BPDU Guard, BPDU Filter, dan Root Guard. Manfaat dari rancangan dan implementasi ini yaitu dapat meningkatkan kinerja security jaringan komputer khususnya dalam hal menangkal serangan layer dua. Metode penelitian yang digunakan dalam penyusunan skripsi ini adalah metode analisis, perancangan, dan implementasi. Metode perancangannya dilakukan setelah langkah analisis jaringan komputer yang sedang berjalan. Perancangan jaringan komputer yang baru dengan menggunakan best practice layer two security dan kemudian diimplementasikan. Terakhir, dilakukan testing dan evaluasi terhadap hasil implementasi jaringan komputer yang baru. Hasil yang dicapai yaitu implementasi jaringan komputer yang baru berhasil menerapkan sistem keamanan layer dua sehingga membuat serangan internal di layer dua terminimalisasi.",jaringan
